person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,high_loan_burden,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,age_group_Middle-aged,age_group_Senior,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
32,90000,16.0,3,21400,15.23,0,0.24,1,5,0,False,False,False,True,False,True,False,False,False,False
27,170000,3.0,2,12075,12.42,0,0.07,0,9,0,False,False,True,False,False,False,False,False,False,False
27,54000,2.0,2,12100,9.45,0,0.22,0,6,0,False,False,True,False,False,False,False,True,False,False
31,90000,6.0,2,18000,10.99,0,0.2,0,8,0,False,False,False,True,False,False,False,True,False,False
29,90000,13.0,2,21000,11.99,0,0.23,0,10,0,False,False,False,False,False,False,False,False,False,False
27,90000,12.0,1,20000,7.49,0,0.22,0,6,0,False,False,False,False,False,True,False,False,False,False
28,90000,12.0,3,5000,14.79,0,0.06,1,8,0,False,False,False,False,False,False,True,False,False,False
33,36000,5.0,2,12200,9.99,1,0.34,0,6,0,False,False,True,True,False,True,False,False,False,False
27,90000,11.0,4,21000,15.62,0,0.23,0,9,0,False,False,False,False,False,False,False,False,False,True
30,90000,14.0,1,18000,8.49,0,0.2,0,9,0,False,False,False,False,False,False,False,True,False,False
31,90000,5.0,1,17000,7.49,0,0.19,0,10,0,False,False,False,True,False,False,False,False,False,True
27,27996,0.0,2,12250,11.26,1,0.44,0,7,0,False,False,True,False,False,False,False,False,True,False
30,90000,4.0,3,8000,13.48,0,0.09,1,9,0,False,False,False,False,False,False,False,False,False,True
28,28800,1.0,2,12250,10.59,1,0.43,0,9,0,False,False,True,False,False,False,False,False,False,True
29,90000,3.0,1,15000,6.99,0,0.17,0,8,0,False,False,False,False,False,True,False,False,False,False
35,90000,8.0,2,4800,9.99,0,0.05,0,5,0,False,False,False,True,False,True,False,False,False,False
30,31500,0.0,3,12250,13.85,1,0.39,0,5,0,False,False,True,False,False,False,False,True,False,False
27,35196,4.0,3,12250,13.23,1,0.35,0,7,0,False,False,True,False,False,False,False,True,False,False
30,90000,14.0,1,4500,5.99,0,0.05,0,6,0,False,False,False,False,False,False,False,False,False,False
34,90000,15.0,1,15000,6.99,0,0.17,0,6,0,False,False,False,True,False,False,False,False,False,True
34,90000,3.0,3,7500,15.23,0,0.08,1,8,0,False,False,False,True,False,False,False,True,False,False
28,42000,9.0,4,12250,14.59,1,0.29,0,10,0,False,False,True,False,False,False,False,True,False,False
34,90000,4.0,1,9900,5.99,0,0.11,0,5,0,False,False,False,True,False,False,False,False,False,False
27,52000,3.0,2,12250,11.36,0,0.24,0,5,0,False,False,True,False,False,False,False,False,True,False
27,90000,5.0,1,15000,7.49,0,0.17,0,5,0,False,False,False,False,False,False,True,False,False,False
28,78000,4.0,4,10000,15.99,1,0.13,1,7,0,False,False,False,False,False,False,False,False,False,True
28,90000,3.0,2,21000,10.74,0,0.23,0,7,0,False,False,False,False,False,False,False,True,False,False
29,90000,1.0,1,12000,5.79,0,0.13,0,9,0,False,False,False,False,False,False,False,True,False,False
27,90000,8.0,1,12000,7.29,0,0.13,0,5,0,False,False,False,False,False,False,False,False,False,False
29,90000,14.0,2,15000,11.11,0,0.17,0,9,0,False,False,False,False,False,False,True,False,False,False
29,70000,3.0,1,12300,8.49,0,0.18,0,8,0,False,False,True,False,False,False,False,False,True,False
33,36000,10.0,1,12325,6.54,1,0.34,0,10,0,False,False,True,True,False,False,False,True,False,False
34,90000,7.0,1,7000,5.79,0,0.08,0,8,0,False,False,False,True,False,False,True,False,False,False
31,90000,9.0,1,14400,7.66,0,0.16,0,6,0,False,False,False,True,False,False,False,True,False,False
30,75000,6.0,3,12325,12.73,0,0.16,0,6,0,False,False,True,False,False,False,False,True,False,False
34,108000,0.0,4,12350,14.96,1,0.11,1,7,0,False,False,True,True,False,False,True,False,False,False
27,90000,8.0,1,8000,7.66,0,0.09,0,5,0,False,False,False,False,False,True,False,False,False,False
31,90000,8.0,2,18000,11.11,0,0.2,0,10,0,False,False,False,True,False,False,True,False,False,False
28,90000,5.0,4,20000,15.28,0,0.22,1,6,0,False,True,False,False,False,False,True,False,False,False
30,90000,5.0,1,10000,5.79,0,0.11,0,7,0,False,False,False,False,False,False,False,False,True,False
32,65000,16.0,3,12400,13.49,0,0.19,1,6,0,False,False,True,True,False,False,False,False,False,False
30,72000,12.0,1,12400,7.49,0,0.17,0,5,0,False,False,True,False,False,True,False,False,False,False
31,90000,11.0,1,12000,6.92,0,0.13,0,5,0,False,False,False,True,False,True,False,False,False,False
27,35000,11.0,4,12500,15.65,1,0.36,1,8,0,False,False,True,False,False,False,False,True,False,False
28,35000,2.0,3,12500,13.48,1,0.36,0,10,0,False,False,True,False,False,True,False,False,False,False
33,90000,4.0,3,12000,12.98,0,0.13,0,6,0,False,False,False,True,False,False,False,False,False,False
33,90000,12.0,1,6000,5.42,0,0.07,0,7,0,False,False,False,True,False,False,False,False,True,False
27,36500,4.0,2,12500,10.25,1,0.34,0,8,0,False,False,True,False,False,True,False,False,False,False
35,90000,3.0,1,14500,6.54,0,0.16,0,10,0,False,False,False,True,False,False,False,True,False,False
32,90000,7.0,2,3000,9.25,0,0.03,0,9,0,False,False,False,True,False,False,False,True,False,False
31,90000,3.0,3,16500,12.61,0,0.18,0,6,0,False,False,False,True,False,False,False,False,False,True
27,37440,7.0,2,2800,10.99,0,0.07,0,9,0,False,False,True,False,False,False,False,False,True,False
29,40000,4.0,1,2800,7.49,0,0.07,0,5,0,False,False,True,False,False,False,False,False,False,False
30,90000,14.0,4,9000,15.58,0,0.1,1,6,0,False,False,False,False,False,False,False,False,False,True
28,90000,12.0,1,5325,7.88,0,0.06,0,10,0,False,False,False,False,False,True,False,False,False,False
31,90000,13.0,2,12000,11.49,0,0.13,0,7,0,False,False,False,True,False,False,True,False,False,False
28,90000,0.0,1,15000,7.88,0,0.17,0,6,0,False,False,False,False,False,False,False,True,False,False
28,90000,5.0,2,25000,11.86,0,0.28,0,6,0,False,False,False,False,False,False,False,False,False,True
27,90000,0.0,1,10000,7.14,0,0.11,0,10,0,False,False,False,False,False,False,False,True,False,False
34,90000,19.0,3,5000,13.61,0,0.06,0,7,0,False,False,False,True,False,False,False,False,False,False
31,36000,2.0,4,2800,16.0,1,0.08,0,9,0,False,False,True,True,False,False,False,False,False,True
28,45000,3.0,3,2800,13.48,0,0.06,0,8,0,False,False,True,False,False,True,False,False,False,False
28,39600,2.0,5,2800,16.77,1,0.07,1,7,0,False,False,True,False,False,False,False,False,False,True
27,90000,5.0,1,10000,7.14,0,0.11,0,5,0,False,False,False,False,False,False,False,False,False,False
28,90000,5.0,4,13600,16.32,0,0.15,1,7,0,False,False,False,False,False,False,False,False,False,True
31,46080,3.0,5,2800,17.56,0,0.06,0,10,0,False,False,True,True,False,False,False,True,False,False
32,90000,2.0,2,25000,11.36,0,0.28,0,9,0,False,False,False,True,False,False,False,False,True,False
28,47000,4.0,1,2800,6.99,0,0.06,0,7,0,False,False,True,False,False,False,False,False,True,False
30,90000,10.0,1,5000,6.76,0,0.06,0,5,0,False,False,False,False,False,False,False,False,True,False
34,90000,5.0,2,24250,10.62,0,0.27,0,7,0,False,False,False,True,False,False,False,False,True,False
27,48000,4.0,1,2800,7.49,0,0.06,0,5,0,False,False,True,False,False,False,False,True,False,False
27,90000,6.0,2,5500,10.25,0,0.06,0,9,0,False,False,False,False,False,False,False,True,False,False
33,49548,6.0,3,2800,12.84,0,0.06,1,5,0,False,False,True,True,False,False,False,False,False,False
28,78000,4.0,2,24000,10.25,1,0.31,0,8,0,False,False,False,False,False,False,True,False,False,False
27,66300,0.0,5,20000,17.56,1,0.26,0,8,0,False,False,False,False,False,False,False,True,False,False
28,90000,12.0,2,21000,11.36,0,0.23,0,8,0,False,False,False,False,False,True,False,False,False,False
31,90000,3.0,3,12000,13.48,0,0.13,0,10,0,False,False,False,True,False,False,True,False,False,False
29,35000,11.0,3,4200,12.99,0,0.12,1,7,0,False,True,False,False,False,False,False,True,False,False
34,50000,2.0,2,2800,11.86,0,0.06,0,8,0,False,False,True,True,False,False,False,True,False,False
27,90000,5.0,3,12000,12.73,0,0.13,0,9,0,False,False,False,False,False,False,False,False,False,True
27,35000,2.0,2,6000,11.99,0,0.17,0,10,0,False,True,False,False,False,False,True,False,False,False
27,58800,6.0,2,2800,12.69,1,0.05,0,10,0,False,False,True,False,False,False,True,False,False,False
34,35000,2.0,3,2000,13.99,0,0.06,0,8,0,False,True,False,True,False,True,False,False,False,False
27,67000,1.0,3,2800,13.04,0,0.04,0,10,0,False,False,True,False,False,False,False,False,False,False
28,90000,7.0,5,17600,16.35,0,0.2,1,5,0,False,False,False,False,False,False,True,False,False,False
33,90000,0.0,2,8000,12.53,0,0.09,0,7,0,False,False,False,True,False,False,True,False,False,False
30,90000,0.0,3,5000,12.87,0,0.06,1,10,0,False,False,False,False,False,False,True,False,False,False
33,90000,5.0,1,4200,8.94,0,0.05,0,5,0,False,False,False,True,False,False,False,False,False,True
31,78000,0.0,1,5000,7.49,1,0.06,0,5,0,False,False,False,True,False,True,False,False,False,False
28,90000,7.0,3,8400,12.87,0,0.09,0,8,0,False,True,False,False,False,False,False,True,False,False
28,90000,12.0,3,12000,13.92,0,0.13,0,6,0,False,False,False,False,False,False,True,False,False,False
27,90000,11.0,1,10000,8.94,0,0.11,0,7,0,False,False,False,False,False,False,False,False,True,False
27,90000,4.0,1,15000,7.49,0,0.17,0,6,0,False,False,False,False,False,False,False,False,True,False
28,78000,12.0,2,24000,11.83,1,0.31,0,7,0,False,False,False,False,False,False,True,False,False,False
29,16800,9.0,4,2750,14.84,1,0.16,1,10,0,False,False,True,False,False,False,True,False,False,False
27,90000,5.0,4,20500,14.96,0,0.23,1,8,0,False,False,False,False,False,False,False,False,False,True
30,37000,0.0,2,2750,9.99,0,0.07,0,5,0,False,False,True,False,False,False,False,True,False,False
30,57120,3.0,2,2750,10.37,0,0.05,0,5,0,False,False,True,False,False,False,False,False,False,False
31,78000,1.0,3,20000,14.26,1,0.26,1,10,0,False,False,False,True,False,False,True,False,False,False
27,90000,2.0,5,20000,16.7,0,0.22,0,9,0,False,False,False,False,False,False,False,False,True,False
35,18200,4.0,2,2725,10.99,0,0.15,0,8,0,False,False,True,True,False,False,False,True,False,False
29,27000,2.0,2,2725,9.63,0,0.1,0,6,0,False,False,True,False,False,True,False,False,False,False
33,44000,3.0,2,2725,12.18,1,0.06,0,7,0,False,False,True,True,False,False,True,False,False,False
29,52000,2.0,3,2725,11.66,0,0.05,0,8,0,False,False,True,False,False,True,False,False,False,False
29,90000,13.0,2,10000,12.21,0,0.11,0,10,0,False,False,False,False,False,False,False,False,False,True
30,15000,6.0,2,2700,12.69,1,0.18,0,5,0,False,False,True,False,False,True,False,False,False,False
32,90000,8.0,2,25000,11.58,0,0.28,0,6,0,False,False,False,True,False,False,True,False,False,False
30,90000,3.0,2,13000,11.89,0,0.14,0,10,0,False,False,False,False,False,True,False,False,False,False
31,90000,15.0,3,10000,12.53,0,0.11,0,8,0,False,False,False,True,False,True,False,False,False,False
30,15000,4.0,1,2700,7.29,1,0.18,0,5,0,False,False,True,False,False,False,True,False,False,False
35,90000,9.0,3,20000,12.53,0,0.22,0,5,0,False,False,False,True,False,False,True,False,False,False
28,66300,11.0,4,12000,14.11,1,0.15,0,6,0,False,False,False,False,False,False,False,True,False,False
28,78000,11.0,5,12000,16.95,1,0.15,1,7,0,False,False,False,False,False,False,False,False,False,False
33,18000,0.0,3,2700,12.61,0,0.15,1,9,0,False,False,True,True,False,False,False,False,False,True
28,90000,9.0,1,4000,8.0,0,0.04,0,6,0,False,False,False,False,False,False,False,False,False,False
29,78000,7.0,1,18000,9.38,1,0.23,0,6,0,False,False,False,False,False,False,True,False,False,False
30,90000,5.0,2,7500,10.71,0,0.08,0,5,0,False,False,False,False,False,False,False,False,True,False
30,90000,8.0,5,20000,14.82,0,0.22,1,8,0,False,False,False,False,False,True,False,False,False,False
30,90000,7.0,1,10000,8.63,0,0.11,0,5,0,False,False,False,False,False,True,False,False,False,False
28,90000,7.0,1,12000,8.32,0,0.13,0,8,0,False,False,False,False,False,True,False,False,False,False
33,90000,5.0,3,22000,11.03,0,0.24,0,5,0,False,False,False,True,False,True,False,False,False,False
31,35004,2.0,3,2700,13.49,0,0.08,0,5,0,False,False,True,True,False,True,False,False,False,False
29,40560,4.0,2,2700,10.0,0,0.07,0,8,0,False,False,True,False,False,True,False,False,False,False
28,90080,9.0,1,5500,7.49,0,0.06,0,7,0,False,False,False,False,False,False,False,True,False,False
30,78111,5.0,1,25000,7.51,1,0.32,0,7,0,False,False,False,False,False,False,False,False,True,False
29,40800,4.0,2,2700,11.71,0,0.07,0,7,0,False,False,True,False,False,False,False,False,False,True
27,78300,11.0,2,9000,10.99,1,0.11,0,5,0,False,False,False,False,False,False,True,False,False,False
32,90301,2.0,3,15000,13.47,0,0.17,1,6,0,False,False,False,True,False,False,False,False,False,True
31,78305,8.0,4,10000,14.59,1,0.13,1,7,0,False,False,False,True,False,False,False,False,True,False
31,90400,9.0,2,9500,10.37,0,0.11,0,6,0,False,False,False,True,False,False,False,True,False,False
27,45000,2.0,2,2700,9.91,0,0.06,0,6,0,False,False,True,False,False,False,False,False,True,False
28,90522,4.0,1,12000,6.91,0,0.13,0,9,0,False,False,False,False,False,False,False,False,False,False
34,90636,4.0,3,17000,13.85,0,0.19,1,5,0,False,False,False,True,False,True,False,False,False,False
28,90700,11.0,1,20000,6.91,0,0.22,0,8,0,False,False,False,False,False,False,True,False,False,False
28,90722,7.0,2,18000,10.99,0,0.2,0,5,0,False,False,False,False,False,False,True,False,False,False
30,90722,6.0,1,10000,6.91,0,0.11,0,8,0,False,False,False,False,False,False,False,False,False,True
30,91000,9.0,2,18500,12.42,0,0.2,0,7,0,False,False,False,False,False,False,False,False,False,False
30,91000,7.0,1,33950,7.9,0,0.37,0,7,0,False,False,False,False,False,True,False,False,False,False
30,91000,14.0,2,13600,12.42,0,0.15,0,7,0,False,False,False,False,False,False,False,False,False,True
27,91000,2.0,1,11525,7.49,0,0.13,0,7,0,False,False,False,False,False,False,False,False,True,False
28,91000,11.0,1,7000,6.99,0,0.08,0,6,0,False,True,False,False,False,False,False,False,False,True
35,91000,6.0,2,5600,10.99,0,0.06,0,8,0,False,True,False,True,False,False,False,False,False,True
27,91000,2.0,1,3000,5.99,0,0.03,0,8,0,False,False,False,False,False,False,True,False,False,False
31,10000,15.0,1,2650,7.4,1,0.27,0,9,0,False,False,True,True,False,False,False,False,False,False
35,91000,14.0,1,4000,7.29,0,0.04,0,9,0,False,False,False,True,False,True,False,False,False,False
28,91000,12.0,3,21000,13.35,0,0.23,1,6,0,False,False,False,False,False,False,False,True,False,False
34,91000,19.0,2,15000,10.99,0,0.16,0,10,0,False,False,False,True,False,False,False,False,False,True
28,48000,1.0,2,2650,11.26,0,0.06,0,6,0,False,False,True,False,False,False,False,False,False,True
27,91000,5.0,1,14700,7.88,0,0.16,0,6,0,False,False,False,False,False,False,False,False,False,False
28,91000,6.0,2,15000,9.88,0,0.16,0,9,0,False,False,False,False,False,False,False,False,True,False
29,15000,4.0,4,2600,16.29,1,0.17,0,10,0,False,False,True,False,False,False,False,False,False,False
35,91000,0.0,1,10000,8.59,0,0.11,0,9,0,False,True,False,True,False,True,False,False,False,False
32,67150,4.0,4,13000,16.0,1,0.16,1,6,0,False,False,False,True,False,False,False,True,False,False
29,91080,4.0,4,15600,15.7,0,0.17,0,9,0,False,False,False,False,False,False,True,False,False,False
31,28000,1.0,2,2600,10.08,0,0.09,0,7,0,False,False,True,True,False,False,False,True,False,False
29,91200,13.0,2,2000,11.49,0,0.02,0,8,0,False,False,False,False,False,False,False,False,True,False
30,79200,10.0,1,9000,8.49,1,0.11,0,8,0,False,False,False,False,False,True,False,False,False,False
27,30996,1.0,4,2600,14.74,1,0.08,0,5,0,False,False,True,False,False,False,True,False,False,False
33,79200,3.0,4,25000,15.58,1,0.32,0,5,0,False,False,False,True,False,False,True,False,False,False
28,32000,0.0,3,2600,13.49,0,0.08,0,8,0,False,False,True,False,False,False,False,False,False,False
27,91224,6.0,1,15000,7.88,0,0.16,0,10,0,False,False,False,False,False,False,False,True,False,False
30,37000,2.0,2,2600,9.25,0,0.07,0,7,0,False,False,True,False,False,True,False,False,False,False
33,91384,17.0,2,1600,10.25,0,0.02,0,5,0,False,False,False,True,False,True,False,False,False,False
32,32000,1.0,5,2600,16.82,1,0.08,0,6,0,False,False,True,True,False,False,False,False,False,True
28,34000,0.0,4,2600,15.62,1,0.08,0,9,0,False,False,True,False,False,False,False,False,True,False
34,35000,18.0,2,3000,10.62,0,0.09,0,8,0,False,True,False,True,False,False,False,False,False,True
35,40792,2.0,2,2600,12.53,0,0.06,0,9,0,False,False,True,True,False,False,False,False,False,True
29,91560,8.0,1,22000,6.91,0,0.24,0,8,0,False,False,False,False,False,False,False,False,False,False
30,91644,14.0,3,5000,11.03,0,0.05,1,7,0,False,False,False,False,False,False,False,False,False,True
35,38420,0.0,3,2575,15.96,1,0.07,1,7,0,False,False,True,True,False,True,False,False,False,False
29,92000,2.0,5,25000,19.42,0,0.27,0,8,0,False,False,False,False,False,True,False,False,False,False
31,92000,6.0,1,6000,7.49,0,0.07,0,8,0,False,False,False,True,False,False,False,False,False,True
27,25200,0.0,3,2550,14.27,0,0.1,0,5,0,False,False,True,False,False,False,False,False,False,True
29,92000,4.0,1,14000,6.03,0,0.15,0,8,0,False,False,False,False,False,False,True,False,False,False
29,35000,0.0,3,10000,12.87,0,0.29,1,8,0,False,True,False,False,False,False,False,False,False,True
31,66000,9.0,2,2550,11.36,0,0.04,0,10,0,False,False,True,True,False,False,True,False,False,False
34,27000,3.0,2,2525,12.21,0,0.09,0,7,0,False,False,True,True,False,False,False,False,False,True
30,92000,9.0,1,5000,7.49,0,0.05,0,10,0,False,False,False,False,False,False,False,False,False,True
28,92000,0.0,3,6000,13.48,0,0.07,0,7,0,False,False,False,False,False,True,False,False,False,False
31,40500,0.0,3,12500,13.61,1,0.31,0,7,0,False,False,True,True,False,False,False,True,False,False
35,92000,11.0,1,12000,6.99,0,0.13,0,8,0,False,False,False,True,False,False,False,False,False,True
29,92000,3.0,2,24000,11.49,0,0.26,0,7,0,False,False,False,False,False,False,False,False,False,True
29,92000,8.0,1,12000,6.62,0,0.13,0,6,0,False,False,False,False,False,False,True,False,False,False
31,42096,15.0,2,12500,11.11,0,0.3,0,5,0,False,False,True,True,False,False,False,False,True,False
35,92000,19.0,1,14400,6.99,0,0.16,0,10,0,False,False,False,True,False,False,False,True,False,False
32,92000,1.0,2,5000,10.99,0,0.05,0,8,0,False,False,False,True,False,True,False,False,False,False
31,92000,2.0,1,3500,5.79,0,0.04,0,6,0,False,False,False,True,False,False,True,False,False,False
29,92000,3.0,1,11200,7.49,0,0.12,0,5,0,False,False,False,False,False,False,True,False,False,False
34,14400,2.0,2,2500,10.0,1,0.17,0,5,0,False,False,True,True,False,False,False,False,True,False
34,92000,14.0,2,16000,11.11,0,0.17,0,7,0,False,False,False,True,False,False,True,False,False,False
33,92000,8.0,3,20000,13.06,0,0.22,0,10,0,False,False,False,True,False,True,False,False,False,False
33,92000,18.0,1,12000,5.79,0,0.13,0,5,0,False,False,False,True,False,False,False,False,True,False
28,92000,11.0,6,25000,19.29,0,0.27,1,9,0,False,False,False,False,False,True,False,False,False,False
27,14400,3.0,6,2500,18.3,1,0.17,0,7,0,False,False,True,False,False,True,False,False,False,False
31,92000,10.0,2,6000,11.86,0,0.07,0,9,0,False,False,False,True,False,True,False,False,False,False
28,92000,5.0,1,6000,6.76,0,0.07,0,9,0,False,False,False,False,False,False,False,False,False,True
34,92000,5.0,1,10000,7.51,0,0.11,0,10,0,False,False,False,True,False,False,False,True,False,False
28,68000,12.0,6,24500,18.3,1,0.31,1,6,0,False,False,False,False,False,False,False,True,False,False
29,92000,6.0,2,24000,10.99,0,0.26,0,6,0,False,False,False,False,False,True,False,False,False,False
27,92000,11.0,2,18000,11.48,0,0.2,0,7,0,False,False,False,False,False,True,False,False,False,False
29,92000,8.0,2,10000,11.26,0,0.11,0,9,0,False,False,False,False,False,False,False,False,True,False
34,92000,1.0,1,9000,9.63,0,0.1,0,8,0,False,False,False,True,False,False,False,False,True,False
29,15889,4.0,1,2500,6.62,1,0.16,0,9,0,False,False,True,False,False,False,True,False,False,False
28,16560,4.0,1,2500,6.99,0,0.15,0,10,0,False,False,True,False,False,False,False,False,True,False
32,17040,4.0,1,2500,7.51,0,0.15,0,10,0,False,False,True,True,False,True,False,False,False,False
27,18000,2.0,4,2500,14.74,1,0.14,0,8,0,False,False,True,False,False,False,False,False,True,False
29,92004,12.0,2,10000,9.63,0,0.11,0,6,0,False,False,False,False,False,False,False,False,False,True
31,19968,1.0,2,2500,9.62,1,0.13,0,6,0,False,False,True,True,False,True,False,False,False,False
28,92004,2.0,1,7000,9.63,0,0.08,0,8,0,False,False,False,False,False,False,False,False,False,True
29,92052,6.0,1,6500,7.49,0,0.07,0,9,0,False,False,False,False,False,False,True,False,False,False
31,20000,7.0,3,2500,12.53,0,0.13,1,10,0,False,False,True,True,False,True,False,False,False,False
27,68255,6.0,5,17500,17.93,1,0.22,1,10,0,False,False,False,False,False,False,False,True,False,False
27,92400,6.0,4,17500,15.31,0,0.19,1,8,0,False,False,False,False,False,False,True,False,False,False
28,34800,1.0,3,10000,12.99,0,0.29,0,9,0,False,True,False,False,False,False,False,False,False,True
28,48000,12.0,4,12500,15.95,0,0.26,0,7,0,False,False,True,False,False,False,False,False,True,False
27,92508,11.0,1,13000,7.14,0,0.14,0,5,0,False,False,False,False,False,False,False,False,True,False
27,34800,7.0,1,9500,7.51,0,0.27,0,10,0,False,True,False,False,False,False,True,False,False,False
29,92700,2.0,1,24000,6.91,0,0.26,0,8,0,False,False,False,False,False,False,False,False,False,True
28,92800,0.0,1,12500,9.63,0,0.13,0,9,0,False,False,False,False,False,False,False,True,False,False
28,58000,3.0,2,12500,11.71,0,0.22,0,7,0,False,False,True,False,False,True,False,False,False,False
27,93000,11.0,1,7000,5.42,0,0.08,0,8,0,False,False,False,False,False,False,True,False,False,False
30,93000,11.0,3,18000,15.23,0,0.19,0,9,0,False,False,False,False,False,False,True,False,False,False
30,93000,6.0,3,20000,13.49,0,0.22,0,10,0,False,False,False,False,False,True,False,False,False,False
29,34500,7.0,1,20000,7.29,0,0.58,0,10,1,False,True,False,False,False,False,False,False,False,True
33,34500,0.0,2,10000,9.63,0,0.29,0,7,0,False,True,False,True,False,False,False,False,True,False
32,93000,0.0,1,10000,5.42,0,0.11,0,10,0,False,False,False,True,False,False,False,False,False,False
31,93000,10.0,1,3000,8.49,0,0.03,0,8,0,False,False,False,True,False,False,False,True,False,False
32,93000,9.0,3,15000,12.99,0,0.16,0,10,0,False,False,False,True,False,False,False,False,False,False
32,93000,16.0,2,21000,10.74,0,0.23,0,10,0,False,False,False,True,False,False,False,False,False,True
29,81000,5.0,5,12000,16.82,1,0.15,1,9,0,False,False,False,False,False,False,False,False,False,False
33,93000,0.0,1,13000,7.51,0,0.14,0,6,0,False,False,False,True,False,False,False,False,False,False
29,93000,9.0,5,20000,16.82,0,0.22,0,8,0,False,False,False,False,False,False,False,False,True,False
29,70004,0.0,2,12500,8.88,0,0.18,0,7,0,False,False,True,False,False,True,False,False,False,False
31,93000,4.0,2,10000,10.99,0,0.11,0,6,0,False,True,False,True,False,True,False,False,False,False
27,93000,5.0,3,16000,13.57,0,0.17,1,10,0,False,False,False,False,False,False,False,False,False,False
30,93000,14.0,2,22500,11.83,0,0.24,0,9,0,False,False,False,False,False,False,False,True,False,False
29,80000,5.0,2,12500,11.71,0,0.16,0,7,0,False,False,True,False,False,False,False,True,False,False
29,98850,6.0,1,12500,7.49,0,0.13,0,9,0,False,False,True,False,False,False,True,False,False,False
27,101877,9.0,2,12500,11.99,0,0.12,0,7,0,False,False,True,False,False,False,False,False,False,True
30,93132,10.0,1,2500,5.99,0,0.03,0,6,0,False,False,False,False,False,False,True,False,False,False
32,130000,0.0,2,12500,9.99,0,0.1,0,6,0,False,False,True,True,False,False,False,False,True,False
28,150000,1.0,3,12500,14.35,0,0.08,1,8,0,False,False,True,False,False,False,False,True,False,False
28,93600,4.0,1,35000,8.49,0,0.37,0,6,0,False,False,False,False,False,False,False,False,True,False
27,60000,6.0,1,12650,7.49,0,0.21,0,9,0,False,False,True,False,False,True,False,False,False,False
27,93600,0.0,2,16000,11.58,0,0.17,0,5,0,False,False,False,False,False,False,True,False,False,False
28,54000,5.0,2,12700,11.71,1,0.24,0,7,0,False,False,True,False,False,False,False,False,False,False
30,94000,13.0,3,10000,14.27,0,0.11,0,6,0,False,False,False,False,False,True,False,False,False,False
29,94000,13.0,1,30000,6.62,0,0.32,0,7,0,False,False,False,False,False,False,False,False,True,False
27,54000,1.0,6,12750,18.535,1,0.24,1,7,0,False,False,True,False,False,False,True,False,False,False
29,94000,13.0,2,4800,10.99,0,0.05,0,5,0,False,False,False,False,False,False,False,True,False,False
35,94000,2.0,1,10000,7.49,0,0.11,0,9,0,False,False,False,True,False,False,True,False,False,False
27,35000,4.0,2,12800,10.0,1,0.37,0,7,0,False,False,True,False,False,True,False,False,False,False
30,30000,14.0,3,12800,14.79,1,0.43,1,9,0,False,False,True,False,False,False,False,True,False,False
31,94000,15.0,1,3000,5.42,0,0.03,0,10,0,False,False,False,True,False,False,False,False,True,False
30,38000,0.0,1,12800,5.79,1,0.34,0,8,0,False,False,True,False,False,False,False,True,False,False
34,94000,3.0,1,15000,6.54,0,0.16,0,5,0,False,False,False,True,False,False,False,True,False,False
35,94000,9.0,2,15000,9.88,0,0.16,0,10,0,False,False,False,True,False,False,False,False,False,True
29,94000,9.0,1,10000,7.51,0,0.11,0,7,0,False,False,False,False,False,False,False,False,True,False
27,44640,0.0,2,12800,11.83,0,0.29,0,9,0,False,False,True,False,False,False,False,True,False,False
35,46000,2.0,3,12800,13.48,0,0.28,1,8,0,False,False,True,True,False,False,False,False,True,False
30,94104,15.0,3,14400,14.27,0,0.15,1,7,0,False,True,False,False,False,False,False,False,False,True
35,94500,0.0,1,12000,6.62,0,0.13,0,7,0,False,False,False,True,False,False,False,True,False,False
30,70125,2.0,4,25000,15.33,1,0.3,1,9,0,False,False,False,False,False,False,False,True,False,False
27,94500,2.0,3,10000,14.26,0,0.11,0,5,0,False,False,False,False,False,False,False,False,True,False
27,94700,8.0,1,8000,7.49,0,0.08,0,7,0,False,False,False,False,False,True,False,False,False,False
31,62000,2.0,2,12800,9.62,0,0.21,0,7,0,False,False,True,True,False,False,False,False,True,False
28,62000,2.0,3,12800,13.16,0,0.21,1,5,0,False,False,True,False,False,False,False,True,False,False
33,94896,2.0,2,3500,11.89,0,0.04,0,7,0,False,False,False,True,False,False,True,False,False,False
30,65000,11.0,4,12800,15.2,0,0.2,0,8,0,False,False,True,False,False,False,False,False,False,True
29,65000,1.0,2,12800,9.45,0,0.2,0,10,0,False,False,True,False,False,True,False,False,False,False
28,70000,0.0,3,12800,13.57,0,0.18,0,6,0,False,False,True,False,False,False,False,False,False,False
34,69000,0.0,4,12800,15.7,1,0.19,0,5,0,False,False,True,True,False,False,False,False,False,True
32,75000,3.0,4,12800,14.74,0,0.17,1,9,0,False,False,True,True,False,False,False,False,False,True
27,80000,8.0,6,12800,18.67,0,0.16,1,6,0,False,False,True,False,False,False,True,False,False,False
32,85000,5.0,2,12800,10.75,0,0.15,0,7,0,False,False,True,True,False,False,False,True,False,False
